Passenger 1 ID,Passenger 2 ID,Number of Flights Together
8363,9068,5
2926,7318,5
1829,9466,5
13235,13557,5
4070,8132,5
2759,5788,5
477,3544,5
477,5744,5
477,6864,5
6047,6469,5
959,4481,5
3544,6825,5
1024,7671,5
1733,5620,5
3590,6805,5
6960,13802,5
1569,5590,5
1569,4627,5
4314,5540,5
11509,11577,5
15121,15158,5
139,3672,5
5736,5758,5
10988,11056,5
729,761,5
334,768,5
733,750,5
739,1031,5
1025,1031,5
308,330,5
4941,4950,5
8921,8972,5
1351,9596,5
4324,4379,5
860,14092,5
6116,9427,5
14718,14741,5
2235,2262,5
10458,10481,5
262,6584,5
5803,7654,5
6512,9392,5
674,8747,5
22,12173,5
1972,5171,5
2106,2153,5
2976,8030,5
12497,13203,5
13605,13671,5
675,3111,5
3518,3598,5
940,2912,5
2719,7162,5
1129,9281,5
11198,11962,5
2935,3537,5
2857,6733,5
2285,4213,5
7191,9369,5
1493,6382,5
1766,2743,5
2988,4071,5
202,2758,5
4803,4889,5
3206,4031,5
9728,9784,5
765,787,5
10784,12144,5
4249,10371,5
10327,10334,5
167,10644,5
855,9522,5
4025,5481,5
1484,4017,5
9267,9298,5
4927,10365,5
1864,1867,5
1940,3735,5
446,2773,5
4933,4991,5
4933,4998,5
1808,4674,5
4614,4696,5
10814,10832,5
5009,5053,5
2462,2484,5
199,5096,5
7384,7392,5
4249,5505,5
534,5564,5
6369,11909,5
1762,6987,5
47,5943,5
7950,11280,5
9385,10089,5
6208,10097,5
2054,10015,5
8128,10089,5
4737,4827,5
2062,4737,5
8653,9421,5
9331,10097,5
5943,10460,5
525,10024,5
932,11272,5
2718,9063,5
2867,6061,5
1024,1276,5
6084,10449,5
1246,8444,5
1662,3184,5
9624,9690,5
6858,9997,5
1677,2326,5
3002,7209,5
2766,5643,5
479,6310,5
10024,12520,5
2910,2928,5
1330,3635,5
2427,3639,5
8598,9223,5
2645,5775,5
1338,2269,5
2488,4092,5
1958,3819,5
7393,8904,5
2468,9355,5
4112,12940,5
1200,11502,5
812,894,5
829,846,5
1506,3940,5
3802,9874,5
3356,4441,5
13603,13610,5
3022,3029,5
618,2162,5
5418,12883,5
4056,10253,5
3713,3752,5
5769,9369,5
4070,12553,5
5414,8132,5
419,624,5
6825,6829,5
6847,6855,5
6827,6872,5
5440,5769,5
6836,6844,5
6836,6869,5
4481,5954,5
6814,6853,5
3544,5788,5
6832,6839,5
6071,6878,5
7671,9441,5
6339,6396,5
5620,6507,5
3953,7059,5
5590,5989,5
2886,6810,5
15122,15160,5
1740,10652,5
5725,5738,5
5767,5796,5
5707,5793,5
758,762,5
1002,1056,5
750,792,5
1035,1051,5
5406,5409,5
5477,5496,5
1024,4749,5
9623,12130,5
1034,1900,5
759,2645,5
12906,12947,5
2243,2252,5
10412,10456,5
258,8596,5
2065,5081,5
9391,9394,5
6084,8197,5
1029,9620,5
2101,2161,5
7822,8350,5
3773,4016,5
13614,13647,5
1954,1961,5
9988,9997,5
9963,9997,5
3167,3193,5
1321,4178,5
8956,9864,5
12486,12497,5
6591,7346,5
281,4854,5
2054,7983,5
1368,1570,5
12712,12780,5
643,4121,5
6865,12358,5
1410,9357,5
11544,11594,5
4269,4364,5
4293,10497,5
12220,12233,5
9985,12232,5
1482,4388,5
4053,5490,5
9752,10758,5
3894,6184,5
8851,9951,5
7838,11973,5
9053,11011,5
1572,1692,5
928,4690,5
4630,4674,5
4628,4671,5
1599,6154,5
6093,7713,5
2713,12787,5
1283,4336,5
10089,10328,5
4713,10089,5
2054,8128,5
7881,10328,5
2495,9997,5
613,6010,5
366,2909,5
6668,9066,5
5799,7538,5
8234,9223,5
443,3937,5
1836,4993,5
2425,2438,5
1849,8729,5
11101,11157,5
4641,9380,5
3367,8017,5
7679,9656,5
183,13272,5
3127,4660,5
8956,8963,5
4877,8969,5
1482,13682,5
3889,7846,5
807,809,5
1298,1576,5
681,3162,5
650,2568,5
3808,3871,5
3815,3858,5
4552,10107,5
2973,3286,5
4487,7244,5
664,666,5
10328,11001,5
7266,7273,5
435,2734,5
4431,6003,5
456,12553,5
6858,6889,5
2759,5761,5
1619,5769,5
5788,6817,5
3544,6893,5
4872,7511,5
3345,3357,5
5989,6773,5
6242,8007,5
8073,8461,5
5703,5727,5
5711,5747,5
703,739,5
703,761,5
749,772,5
1007,1025,5
381,395,5
308,355,5
169,774,5
1340,2973,5
7768,8363,5
5072,12298,5
2605,4984,5
697,11537,5
5459,5477,5
2668,3968,5
407,2594,5
4854,8025,5
4329,4344,5
2242,2243,5
10407,10496,5
10402,10439,5
6478,7600,5
6304,8246,5
9101,11211,5
8019,9330,5
4258,4292,5
23,7068,5
9906,11633,5
6050,9954,5
2123,2183,5
10479,10939,5
3734,6102,5
3405,8837,5
6526,7533,5
3971,4850,5
9505,9581,5
3436,3440,5
247,263,5
681,6023,5
4685,9101,5
712,8057,5
7060,13561,5
4957,8810,5
4957,11211,5
1767,1769,5
7141,7563,5
285,4153,5
3963,5084,5
7709,7785,5
2651,2686,5
3080,9094,5
851,5177,5
10809,11544,5
2653,11422,5
1692,1826,5
12163,12862,5
6441,10397,5
10394,10397,5
10315,10373,5
6100,6813,5
728,7098,5
855,3090,5
8803,10871,5
9445,10908,5
4009,5438,5
2941,4309,5
3551,3580,5
415,3573,5
9828,10758,5
1056,11898,5
2559,5606,5
9631,9669,5
6590,9092,5
1548,4646,5
6111,6177,5
258,10616,5
3173,4473,5
4897,5944,5
4947,4980,5
4969,4972,5
1308,3794,5
1089,9642,5
3418,7820,5
7774,7814,5
1617,4713,5
6208,9331,5
6317,7191,5
4454,9460,5
1164,1343,5
4072,7629,5
4497,7629,5
4274,9540,5
4274,9223,5
4007,4069,5
1617,1692,5
443,6092,5
4552,5434,5
4641,5434,5
952,6258,5
952,11136,5
952,11515,5
1328,1375,5
6783,8445,5
2097,5850,5
3028,4202,5
2354,4451,5
2945,9066,5
3187,9699,5
2378,4226,5
2684,4687,5
2924,2932,5
2335,2498,5
4072,4384,5
3967,5792,5
13846,13861,5
2471,5605,5
5662,5668,5
2910,6652,5
730,11884,5
8782,8981,5
10685,12587,5
11742,11779,5
293,1542,5
443,2521,5
440,2699,5
92,8048,5
1917,2068,5
5423,7243,5
2973,5544,5
6067,9030,5
7813,8906,5
5395,11853,5
298,12041,5
5584,6703,5
2294,5788,5
2294,6889,5
6830,6848,5
1817,5771,5
3544,6809,5
5815,5876,5
564,4765,5
6181,9418,5
363,2158,5
1789,5596,5
5456,6087,5
1250,6867,5
1424,9524,5
3643,3691,5
3604,3637,5
2441,8371,5
313,395,5
305,374,5
778,797,5
709,737,5
709,721,5
721,751,5
701,743,5
706,799,5
743,755,5
5420,5477,5
4903,6027,5
4353,5451,5
7768,7792,5
8871,11514,5
4816,10446,5
2160,4566,5
734,761,5
1444,1464,5
1429,2722,5
615,1084,5
996,1266,5
8752,11025,5
4077,4301,5
4379,4398,5
1181,1972,5
10453,10454,5
10492,10494,5
262,8006,5
745,4165,5
4664,4816,5
7327,7761,5
7811,8964,5
2625,7120,5
4258,4300,5
23,11687,5
795,2869,5
11294,11368,5
272,5865,5
1099,12497,5
1905,1942,5
3149,3526,5
6054,9498,5
7613,7671,5
9932,9980,5
2548,4770,5
8810,13284,5
6857,9994,5
4770,5754,5
2112,13561,5
6956,7484,5
2495,10985,5
8686,8692,5
4020,4040,5
5960,5981,5
5912,5934,5
4649,4684,5
368,917,5
873,917,5
4850,10349,5
10325,10397,5
237,4364,5
6813,10334,5
4042,5464,5
407,4080,5
4339,5479,5
1562,11753,5
142,224,5
1403,5005,5
9216,9238,5
3665,4927,5
1586,4646,5
446,4946,5
10805,10843,5
9532,9539,5
2720,9620,5
4270,4933,5
4933,9642,5
1898,12195,5
6800,8084,5
6902,9421,5
6208,10460,5
2718,11275,5
3880,10900,5
5056,10806,5
1772,6138,5
8004,10975,5
4494,11957,5
1651,3998,5
2509,2560,5
2560,2596,5
1643,3861,5
9601,9619,5
6013,8195,5
5411,8209,5
3278,5482,5
6051,6054,5
191,3187,5
9539,10497,5
4171,5027,5
8014,9482,5
5073,7495,5
2862,3589,5
1591,2807,5
2869,12057,5
912,3578,5
941,1358,5
222,614,5
2548,10605,5
2639,10067,5
5692,5696,5
4774,10791,5
6731,9035,5
8674,9355,5
805,812,5
848,859,5
11759,11775,5
2560,2600,5
2848,4178,5
2973,10377,5
3451,11126,5
620,662,5
631,2145,5
3257,6915,5
385,1021,5
376,1043,5
6812,6879,5
1329,7868,5
726,10004,5
477,5798,5
6836,6898,5
6817,6880,5
4481,5977,5
5706,6874,5
5761,6008,5
6833,6847,5
5805,6558,5
1845,11028,5
3876,4529,5
2262,10334,5
3608,5757,5
1097,6447,5
2790,4470,5
5703,5741,5
7850,9402,5
729,778,5
729,792,5
707,740,5
362,1013,5
308,334,5
2230,2283,5
6524,8703,5
731,759,5
1608,1611,5
2743,2802,5
615,3959,5
2123,3155,5
1056,3451,5
2653,7307,5
6231,6292,5
8529,11472,5
2203,2204,5
8036,8742,5
6588,8120,5
3924,7551,5
5355,6630,5
6507,9920,5
1143,6475,5
9992,11243,5
11243,11450,5
2251,5171,5
8126,8146,5
210,5922,5
1223,8566,5
1966,1996,5
4129,13244,5
1248,1391,5
2036,5148,5
2153,3159,5
4770,5007,5
11211,13284,5
6067,13296,5
7114,13249,5
1028,7110,5
3688,5997,5
1079,7191,5
4435,7671,5
290,3569,5
5918,5976,5
4860,9664,5
5912,5918,5
10353,10397,5
7768,10334,5
728,2174,5
3021,10616,5
6529,8584,5
4200,7243,5
8271,10631,5
1850,8271,5
2959,4012,5
2789,4395,5
1464,5419,5
3537,3578,5
4085,7520,5
2406,3682,5
4248,5092,5
291,5127,5
8353,10764,5
2792,2793,5
4942,4946,5
4607,4611,5
5009,5025,5
5042,5055,5
663,2906,5
1635,5989,5
6706,10954,5
1296,2503,5
6024,7706,5
517,1009,5
4917,9331,5
4713,8684,5
1079,1673,5
9359,10328,5
1432,2326,5
4430,6006,5
11563,13839,5
993,11483,5
1157,9749,5
3292,4072,5
4957,6031,5
752,3919,5
392,6622,5
9258,10833,5
4274,10128,5
5056,10350,5
4061,4072,5
6633,12552,5
12552,13329,5
300,9677,5
9634,9648,5
1462,4993,5
1678,5734,5
4150,5100,5
10771,10780,5
4034,8260,5
2415,3875,5
1321,4543,5
6931,6974,5
3269,10306,5
11855,11874,5
126,3639,5
10067,10248,5
6560,10756,5
139,9381,5
4112,12088,5
10991,11123,5
4964,7609,5
211,3924,5
2560,2568,5
1598,2554,5
2608,2697,5
1917,9098,5
4058,5644,5
1728,4161,5
2122,2185,5
11001,11060,5
5423,6003,5
2204,10573,5
3615,10812,5
4810,7902,5
6827,6848,5
324,950,5
950,1619,5
5761,6897,5
5761,6869,5
6855,6880,5
1865,2993,5
5402,5423,5
6396,6507,5
3742,7074,5
11331,11355,5
4092,5533,5
8068,8402,5
5596,8461,5
1569,8411,5
15112,15158,5
5744,5799,5
3551,6003,5
759,785,5
703,785,5
719,724,5
4656,6027,5
3466,11214,5
734,751,5
2802,2894,5
3967,3990,5
4353,4380,5
348,7506,5
582,11034,5
10415,10439,5
1769,8257,5
9478,13277,5
3193,3491,5
4283,4287,5
4209,4283,5
9973,9994,5
2125,6626,5
3102,3453,5
5119,5171,5
5152,5194,5
461,1677,5
1911,1993,5
1322,1371,5
7623,7638,5
913,3820,5
2869,11090,5
244,3167,5
366,649,5
374,3463,5
2588,6857,5
6575,6597,5
853,7562,5
7191,10085,5
4245,5333,5
11420,11450,5
3873,4591,5
1506,2696,5
2408,6929,5
9433,11059,5
4249,10349,5
1078,1389,5
211,3590,5
728,2489,5
3367,3416,5
9282,10616,5
1505,8679,5
8835,10267,5
1475,8596,5
7727,13651,5
915,4080,5
1371,5494,5
2867,4066,5
1337,4059,5
3509,3536,5
4827,7381,5
3510,3589,5
7810,9833,5
5370,6720,5
5238,5247,5
1868,3962,5
1864,1868,5
7153,10128,5
1940,5584,5
6786,8209,5
1138,4188,5
6471,10095,5
5748,8368,5
4810,9561,5
2581,11296,5
4841,8598,5
2868,3292,5
8180,11515,5
6633,13329,5
8195,9752,5
2776,6813,5
2345,9066,5
2841,4034,5
11102,11198,5
11101,11199,5
911,989,5
12520,12581,5
8190,10379,5
2458,3639,5
9761,9795,5
9252,9267,5
7565,10568,5
978,10605,5
1419,8446,5
5656,5676,5
10726,10731,5
11066,11322,5
3648,5037,5
8353,12541,5
6235,8821,5
919,9381,5
810,7643,5
852,856,5
853,876,5
684,2510,5
5447,8048,5
3802,9410,5
4198,11885,5
1858,9188,5
2165,2173,5
888,4318,5
1404,10023,5
6882,13560,5
8132,10762,5
1829,8036,5
6869,6885,5
6847,6884,5
6866,6898,5
6827,6829,5
4481,5798,5
6824,6858,5
6814,6817,5
3544,6832,5
6829,6855,5
9441,9770,5
3348,5876,5
3331,3345,5
1933,3345,5
3357,3637,5
352,1119,5
1244,5911,5
6447,8089,5
732,6876,5
15113,15126,5
954,11290,5
2345,2415,5
771,785,5
330,392,5
781,785,5
1023,1038,5
2396,8252,5
8399,8919,5
759,3439,5
1827,1855,5
5998,12841,5
8105,8117,5
4255,4295,5
3677,11957,5
4978,9954,5
6836,10465,5
12428,12430,5
814,8656,5
9247,10591,5
5661,9721,5
1201,1250,5
901,994,5
1988,12844,5
4541,9999,5
979,1209,5
603,3151,5
2212,2951,5
2964,7346,5
6293,10067,5
2453,7120,5
7191,9385,5
8102,8116,5
1221,2656,5
979,4032,5
980,3087,5
7502,10899,5
3645,3957,5
2075,5885,5
9784,9786,5
8824,9602,5
3297,11352,5
677,1624,5
3297,4483,5
14059,14070,5
398,1917,5
4249,10334,5
3590,10373,5
211,10353,5
211,4249,5
1383,6001,5
2939,4012,5
2759,4066,5
2969,5494,5
6434,8551,5
4248,5048,5
1056,11817,5
993,1470,5
1767,4473,5
4617,4673,5
58,5719,5
2262,7612,5
663,8190,5
2939,8190,5
1208,8411,5
117,393,5
283,3141,5
2778,3680,5
2247,3520,5
9028,9072,5
3671,3698,5
3620,3678,5
2503,5209,5
6317,10095,5
2054,11280,5
13553,13592,5
2868,3950,5
3937,4646,5
7635,13264,5
11323,11515,5
3844,9634,5
3178,9433,5
1366,1396,5
7998,9828,5
1646,7039,5
392,2345,5
2090,7898,5
4036,6293,5
3078,9380,5
9057,9380,5
803,4020,5
4060,4380,5
12508,12582,5
2910,2977,5
141,3681,5
13839,13861,5
437,1800,5
5602,5696,5
9035,12587,5
369,3980,5
1576,2600,5
1243,2567,5
1561,2545,5
1401,2842,5
1917,3356,5
594,1917,5
8775,9069,5
2068,8355,5
618,662,5
10447,11192,5
4972,10767,5
4972,11871,5
6830,6898,5
6848,6855,5
6008,6069,5
6832,6866,5
6829,6874,5
877,8542,5
5220,5232,5
455,3615,5
1730,3357,5
1569,8068,5
5490,6773,5
5766,5910,5
5736,5797,5
6372,12579,5
366,1029,5
705,797,5
743,795,5
308,364,5
10034,10093,5
5402,5459,5
774,1984,5
4340,4344,5
648,6059,5
13731,13734,5
10416,10470,5
10440,10453,5
10407,10492,5
3937,6512,5
9688,12144,5
8189,9661,5
1189,6823,5
4203,4287,5
1042,1050,5
4016,9505,5
210,9932,5
901,913,5
915,994,5
961,1422,5
1048,1098,5
1001,3436,5
772,3414,5
1023,3491,5
3979,8121,5
2088,2162,5
1028,1554,5
8810,11587,5
8810,13561,5
13163,13296,5
7661,8556,5
1738,1762,5
4503,11798,5
2323,9592,5
5438,10767,5
3309,3360,5
5901,5990,5
8084,9665,5
4860,5572,5
7724,10722,5
7509,10722,5
10353,10389,5
4337,8194,5
614,4337,5
2174,8266,5
2489,4269,5
2744,7579,5
7747,10833,5
8017,10899,5
10850,10871,5
2529,10033,5
1371,5491,5
2511,4353,5
5432,5463,5
4364,5401,5
7128,7168,5
2811,2859,5
2429,3668,5
2476,3191,5
4449,9690,5
3418,6786,5
3418,8037,5
1775,2713,5
3123,12195,5
9493,10328,5
5748,8128,5
628,8368,5
628,4816,5
7881,10024,5
1246,2718,5
3837,5312,5
1037,1066,5
9441,12159,5
1198,4715,5
2596,4914,5
4656,5460,5
4069,4988,5
603,10250,5
1384,1398,5
288,8445,5
484,4034,5
392,3002,5
1437,5611,5
10743,10757,5
332,8720,5
2273,3589,5
1321,10616,5
132,2998,5
904,7624,5
2350,2807,5
2407,3654,5
1298,2567,5
333,2699,5
9410,10107,5
5423,7505,5
594,5644,5
3278,3356,5
5668,8775,5
2286,4432,5
1882,3296,5
774,3779,5
6616,13594,5
226,275,5
6017,6854,5
477,6817,5
324,2734,5
1619,5798,5
6824,6847,5
6870,6878,5
8542,8595,5
1739,9209,5
7671,10431,5
564,1246,5
3931,7676,5
5533,10697,5
1569,6294,5
5414,6100,5
5911,8403,5
6773,6876,5
631,5084,5
704,743,5
392,706,5
730,1056,5
793,1044,5
1035,1045,5
315,381,5
719,726,5
1842,2767,5
734,746,5
1288,1837,5
2501,3015,5
4307,4324,5
6860,11812,5
860,14008,5
2035,12948,5
2205,2248,5
10485,10486,5
10418,10433,5
2065,9271,5
745,9940,5
9366,9391,5
5116,5917,5
4939,8106,5
2123,2175,5
218,8163,5
7508,7822,5
1914,1986,5
1314,1322,5
3315,3597,5
1451,2387,5
712,13571,5
2548,9974,5
11211,13296,5
1591,11211,5
5212,11587,5
7194,9540,5
6591,8057,5
3849,7120,5
6372,9042,5
8289,10306,5
3806,7563,5
1774,7186,5
865,9351,5
290,311,5
602,1350,5
6356,7070,5
1045,5109,5
9713,9755,5
5924,5995,5
4903,9600,5
1555,11896,5
572,577,5
1677,2960,5
211,2960,5
4217,4337,5
10253,10535,5
728,2532,5
614,7579,5
6113,10644,5
2514,6548,5
4567,10335,5
2755,8552,5
1482,11530,5
928,4052,5
4012,5435,5
1818,4083,5
3294,4177,5
3957,10439,5
2097,8501,5
2062,3682,5
1994,3226,5
3361,9951,5
9333,9995,5
218,11855,5
5332,9028,5
1296,1762,5
9052,9067,5
9385,10022,5
9493,11280,5
6208,7950,5
7772,8368,5
9364,9904,5
4463,13119,5
6777,8165,5
2868,4497,5
4205,4903,5
8167,9252,5
4226,8964,5
147,719,5
4852,9660,5
2477,2491,5
8475,9752,5
2869,5978,5
2345,4451,5
2222,3547,5
5027,6208,5
716,4034,5
2437,3654,5
126,3675,5
2121,2125,5
10727,10788,5
10727,10791,5
10704,10744,5
10710,10798,5
4562,12088,5
809,816,5
440,1576,5
231,1005,5
3806,5327,5
5544,10368,5
3278,4283,5
6171,11853,5
3119,3183,5
4070,10340,5
6064,6872,5
5966,6408,5
6874,6893,5
5798,6469,5
2734,5788,5
6833,6858,5
1824,4881,5
1352,6458,5
1309,3589,5
5490,6010,5
8211,8961,5
324,797,5
701,707,5
1023,1072,5
773,781,5
1482,5483,5
1984,3343,5
7776,8703,5
7220,10357,5
595,4108,5
13714,13731,5
2206,2291,5
2244,2298,5
8509,9229,5
6878,8658,5
4255,4264,5
4212,4285,5
8197,10465,5
8197,10862,5
9954,10465,5
5002,8197,5
3544,6084,5
1573,11784,5
1337,9441,5
92,10862,5
1342,13232,5
2169,2170,5
9703,9983,5
7508,7713,5
1315,4384,5
1923,1986,5
3552,3565,5
1248,1322,5
933,1370,5
1428,3547,5
7601,7662,5
6059,11035,5
7624,7643,5
3122,3167,5
247,281,5
763,3483,5
286,289,5
240,3032,5
494,2392,5
3896,7833,5
4770,6591,5
4770,6293,5
356,6067,5
7721,10205,5
3806,7120,5
281,2569,5
6036,7532,5
7704,7706,5
8585,8871,5
1632,4142,5
529,4541,5
833,5164,5
1232,1681,5
6246,10240,5
9303,9313,5
524,565,5
5101,5120,5
10315,10327,5
3117,10616,5
855,8017,5
1254,2201,5
1828,5538,5
6535,9858,5
2939,5500,5
1666,5429,5
1818,4025,5
174,182,5
4827,7331,5
4217,5076,5
6777,9951,5
6777,11948,5
5093,5096,5
1692,4945,5
443,1548,5
3312,3368,5
4927,4977,5
2781,4665,5
4665,4682,5
4270,9642,5
1982,9622,5
2886,4249,5
4761,8276,5
763,3462,5
3993,9676,5
10668,10690,5
528,595,5
2909,3919,5
1219,2909,5
8444,11275,5
4007,4063,5
631,3404,5
3937,3940,5
1375,1396,5
3883,10753,5
3330,5423,5
4468,8209,5
2841,7560,5
2024,4451,5
1822,2354,5
2236,3589,5
13380,13398,5
4171,5547,5
738,5693,5
938,7624,5
2556,5922,5
5511,9723,5
2928,3547,5
141,2335,5
9212,9237,5
4611,6083,5
10712,10727,5
11842,11853,5
10710,10731,5
3075,3089,5
7039,7890,5
4441,5668,5
288,2109,5
501,12389,5
6001,10762,5
4972,12594,5
10762,10812,5
5414,5910,5
5414,12586,5
211,3157,5
4316,6832,5
2294,5761,5
5966,6008,5
7822,8542,5
316,629,5
1753,6915,5
9294,10478,5
2262,11355,5
10244,10548,5
560,5219,5
5596,6242,5
4700,6876,5
4700,5989,5
5795,8093,5
5590,8037,5
12305,12358,5
11712,13111,5
9367,11694,5
4711,11353,5
729,773,5
729,760,5
755,795,5
313,364,5
758,799,5
395,1029,5
712,726,5
706,785,5
762,786,5
4013,5476,5
3977,6066,5
6613,6694,5
362,1053,5
3917,4673,5
1422,1464,5
2750,2869,5
1272,2780,5
3087,3120,5
1056,3439,5
7636,7700,5
14701,14703,5
10433,10496,5
10414,10417,5
7122,9229,5
833,2712,5
4212,4269,5
814,8042,5
5161,5194,5
270,13240,5
2769,2912,5
1314,1391,5
961,994,5
1472,5867,5
4137,10722,5
1023,3413,5
2199,3410,5
263,295,5
739,3463,5
170,5051,5
712,13296,5
712,5111,5
2588,9974,5
1591,6323,5
1769,8057,5
2964,5007,5
7346,12338,5
6591,9974,5
6986,7431,5
4221,7192,5
9030,9052,5
10104,10354,5
4020,4030,5
3920,7532,5
2988,4022,5
4435,7603,5
1162,11847,5
5308,5325,5
6720,6723,5
10329,12516,5
1954,3396,5
5952,5976,5
5770,9684,5
264,1021,5
7832,10130,5
1723,9217,5
1000,11730,5
183,3610,5
10346,10389,5
211,10356,5
3112,10535,5
1413,7919,5
4293,5056,5
855,6529,5
3670,6352,5
2759,4011,5
2783,4011,5
4388,5423,5
2969,5486,5
1696,4052,5
7128,7197,5
1678,9833,5
291,844,5
1056,11876,5
582,5093,5
3727,3755,5
6111,6169,5
1513,1528,5
4593,4914,5
1801,5042,5
1089,9622,5
352,8912,5
3905,3924,5
9734,9791,5
614,2108,5
6208,9369,5
1042,1063,5
7286,13119,5
12526,12530,5
3616,4467,5
783,4650,5
8502,8516,5
6823,9738,5
1223,10145,5
2100,10819,5
896,953,5
4255,4523,5
147,3208,5
9640,9677,5
3093,3330,5
2906,5513,5
901,8289,5
4774,5503,5
191,3064,5
3187,9066,5
2529,3626,5
6827,10048,5
8877,9539,5
3551,8353,5
3551,7837,5
9201,9282,5
3486,7059,5
919,7526,5
10703,10799,5
856,857,5
211,610,5
4546,4583,5
9874,10377,5
3741,9466,5
7393,11853,5
1430,4522,5
2115,2122,5
11011,11048,5
888,10023,5
1928,10384,5
1182,8353,5
7770,7866,5
1033,9171,5
2586,3157,5
205,276,5
6827,6897,5
6848,6874,5
5993,6469,5
6878,6898,5
4674,6897,5
3120,4481,5
6832,6880,5
438,6008,5
6833,6885,5
4514,8399,5
2970,8399,5
2970,8010,5
1753,4220,5
8539,10478,5
6010,6867,5
5702,5799,5
2223,2272,5
360,1095,5
366,385,5
730,734,5
5467,6027,5
2669,3971,5
641,3447,5
10149,11808,5
4331,4340,5
1325,5260,5
9332,9368,5
7306,7327,5
4255,4292,5
9954,11784,5
10179,11784,5
1464,6050,5
1746,7387,5
1029,10179,5
2123,2197,5
249,5564,5
446,10632,5
1491,1656,5
1928,1999,5
7829,7858,5
7606,7618,5
3436,3471,5
716,2175,5
716,3410,5
6067,13284,5
6908,7484,5
9454,9465,5
3180,7661,5
1009,1047,5
405,4511,5
4955,10613,5
2408,10382,5
2684,4329,5
5632,7044,5
9713,9766,5
5572,6480,5
11867,11870,5
5009,9062,5
1078,5876,5
4363,10819,5
1242,3759,5
1196,4090,5
915,4053,5
2939,4059,5
2717,5498,5
928,5481,5
172,3545,5
53,3655,5
4070,8406,5
9631,9675,5
2276,3597,5
2975,3128,5
416,1652,5
1842,1853,5
4904,4957,5
3870,4509,5
4270,9620,5
2713,4235,5
1089,9611,5
5652,6776,5
3459,3850,5
1296,8912,5
9395,10015,5
6777,11272,5
2097,2701,5
5328,5352,5
1223,4000,5
9535,9877,5
3257,7327,5
2565,11483,5
2509,2544,5
3861,4554,5
3861,4542,5
2596,4646,5
147,2403,5
5055,8004,5
17,2910,5
901,5423,5
6012,6076,5
1034,5912,5
148,3618,5
5403,5611,5
2967,5403,5
132,2068,5
6308,6865,5
1289,3149,5
8968,8983,5
4774,10684,5
6027,6060,5
3889,11834,5
809,865,5
807,826,5
299,3146,5
8202,8245,5
8363,8381,5
2550,3760,5
2169,2190,5
11062,11074,5
222,5438,5
7318,7866,5
2065,3702,5
226,299,5
5771,5966,5
6830,6884,5
4481,6008,5
6839,6848,5
6870,6880,5
6829,6854,5
6844,6870,5
6071,6827,5
5402,5431,5
546,564,5
1933,3615,5
9989,11284,5
1613,6447,5
4983,6100,5
4711,11290,5
313,324,5
392,1023,5
785,786,5
737,751,5
341,360,5
355,381,5
2574,4496,5
703,768,5
2556,2780,5
569,5249,5
6134,11760,5
14726,14771,5
2271,2300,5
618,833,5
4796,5643,5
4056,11007,5
1337,10179,5
2185,11275,5
2702,6121,5
1982,7679,5
4147,11940,5
233,4054,5
2274,5275,5
1957,1969,5
6135,6143,5
6400,13894,5
1911,1914,5
962,2992,5
478,3873,5
2234,3588,5
3410,3471,5
679,690,5
1282,3024,5
3356,7220,5
2548,8552,5
5549,10938,5
1591,5754,5
5634,10244,5
13221,13561,5
1341,7858,5
6927,7406,5
3471,8692,5
4811,4852,5
4028,4043,5
3439,9602,5
7246,7253,5
10384,10389,5
6813,10352,5
3883,9098,5
2489,8299,5
1383,4430,5
2755,8803,5
157,7877,5
954,5920,5
1371,4012,5
5402,5456,5
2511,5443,5
2867,5484,5
1484,4009,5
1464,5416,5
4364,5432,5
3846,10938,5
3571,3589,5
2851,7667,5
8163,10203,5
10785,11948,5
2879,11932,5
2516,4832,5
4656,4682,5
3404,4593,5
4270,6776,5
2532,6987,5
5943,7902,5
138,6823,5
1246,1464,5
3492,3991,5
7611,11562,5
4468,8289,5
9035,9096,5
6040,6050,5
9758,10548,5
11101,11119,5
1321,9271,5
763,2869,5
2454,3645,5
2425,3662,5
1398,2273,5
2407,3675,5
40,8745,5
2776,3284,5
10712,10744,5
331,2674,5
427,1645,5
8246,8270,5
6805,9044,5
5546,10368,5
5423,9098,5
2973,6805,5
3278,8007,5
3041,3093,5
11027,11069,5
3416,9068,5
1033,10340,5
9152,10340,5
8132,9171,5
6884,6898,5
6832,6836,5
6844,6847,5
6833,6898,5
2970,9751,5
3255,5812,5
3486,11331,5
4611,8751,5
431,2874,5
6773,8093,5
15113,15121,5
792,1031,5
360,760,5
707,786,5
716,785,5
766,778,5
734,750,5
341,1072,5
749,785,5
739,747,5
743,746,5
747,760,5
747,797,5
1025,1095,5
381,746,5
5420,5446,5
5409,5496,5
905,1526,5
905,5963,5
1056,3447,5
14060,14091,5
2249,2291,5
10451,10452,5
2544,8584,5
3896,10266,5
4215,4230,5
4283,4288,5
10179,11687,5
1528,5162,5
4675,4995,5
6412,6484,5
7948,9742,5
7713,8280,5
3773,13623,5
3552,3579,5
4728,4798,5
2082,13848,5
2082,13541,5
1248,2968,5
933,1391,5
316,356,5
3611,8234,5
6554,7903,5
3122,3198,5
752,2105,5
289,2153,5
7661,11211,5
11211,13571,5
1591,8810,5
7823,10244,5
9994,10938,5
5111,13284,5
6323,13249,5
5789,5911,5
4158,6036,5
