passengerId1,passengerId2,numberOfFlightsTogether
9651,9692,4
4586,9532,4
813,7768,4
9918,9945,4
5869,6583,4
6584,8705,4
10042,10080,4
3021,9598,4
7914,8167,4
4901,6396,4
2150,5109,4
3418,5989,4
7131,9642,4
4553,9618,4
4860,9693,4
4860,9677,4
9586,9763,4
866,8979,4
9386,10017,4
1818,8884,4
6339,9302,4
6769,8552,4
8078,10145,4
6447,10356,4
10407,10485,4
10409,10433,4
10438,10453,4
4280,9061,4
8229,10086,4
281,1078,4
9493,9914,4
574,8007,4
10625,10673,4
10651,10654,4
8509,8742,4
2728,6588,4
150,6668,4
10702,10756,4
10706,10726,4
10726,10796,4
10737,10767,4
10720,10726,4
10705,10764,4
613,8704,4
10841,10900,4
5661,6335,4
6003,10397,4
11002,11039,4
11165,11188,4
11124,11156,4
11161,11189,4
11103,11135,4
11103,11118,4
11115,11119,4
11140,11193,4
11180,11188,4
11114,11138,4
11114,11124,4
288,1831,4
2945,10703,4
11329,11330,4
1709,7004,4
4152,10482,4
1475,9758,4
1321,1475,4
2581,3361,4
525,11095,4
1246,6013,4
4554,8801,4
6541,10431,4
11713,11724,4
4351,10490,4
6819,9188,4
8803,10177,4
9800,11291,4
4749,5256,4
4110,10938,4
4397,11729,4
2379,11496,4
8169,11884,4
1097,9258,4
237,5031,4
3275,8266,4
1041,6987,4
6024,7098,4
2174,4188,4
3432,10023,4
2117,6522,4
6310,6827,4
4955,11930,4
11466,11972,4
4235,11939,4
11194,11775,4
2744,7098,4
4675,11067,4
3299,11276,4
3885,8590,4
9369,9898,4
1782,6807,4
10767,11876,4
11876,11948,4
1240,10785,4
10702,11803,4
11803,11948,4
1911,10868,4
1411,2588,4
7983,9359,4
5748,8653,4
2062,5748,4
2062,9331,4
4737,9369,4
12340,12381,4
3534,10009,4
435,6385,4
4151,10674,4
1678,10382,4
1681,8541,4
660,763,4
130,11276,4
391,6136,4
1146,9968,4
2046,9409,4
3491,11782,4
5278,10116,4
6394,11324,4
5136,12018,4
4227,10837,4
12570,12574,4
12532,12544,4
5690,11114,4
1955,8024,4
3820,8736,4
1386,10597,4
7163,7864,4
9433,12600,4
1651,7812,4
3863,11089,4
1327,10315,4
1327,11483,4
10720,11807,4
10757,12050,4
9820,11336,4
3551,10795,4
2223,10667,4
12935,12997,4
1351,10786,4
8465,12424,4
4464,8185,4
2778,7680,4
13275,13296,4
2043,3149,4
13639,13642,4
13672,13693,4
13637,13639,4
2396,5410,4
6554,7593,4
9919,12061,4
4701,9512,4
6749,11652,4
7470,8013,4
4082,7780,4
10473,13159,4
3565,13046,4
601,5060,4
1138,4827,4
316,9890,4
11527,12553,4
7327,10760,4
1064,11593,4
10762,12594,4
565,5021,4
6687,6800,4
6882,13638,4
5922,9601,4
5922,9033,4
1451,7044,4
741,13636,4
4969,13620,4
5632,7959,4
5405,7710,4
461,5684,4
4129,13830,4
8383,13564,4
2588,13272,4
8015,11834,4
1568,13989,4
603,12477,4
4268,7243,4
5430,8167,4
3319,13221,4
9781,12551,4
1597,6041,4
3586,11993,4
2927,7530,4
8057,8763,4
8746,11957,4
779,13163,4
1728,5490,4
14778,14782,4
14761,14778,4
14763,14795,4
15146,15176,4
10652,15135,4
1740,15135,4
11353,15188,4
3962,15122,4
8359,10784,4
658,670,4
849,895,4
1145,1167,4
382,1045,4
1311,1327,4
1430,1472,4
510,517,4
508,522,4
348,1055,4
355,764,4
1804,1890,4
1829,1888,4
1966,1974,4
1988,1989,4
1950,1982,4
2126,2187,4
2130,2182,4
2114,2129,4
2148,2173,4
2134,2163,4
2116,2136,4
2281,2300,4
2322,2385,4
2403,2491,4
2413,2436,4
2454,2469,4
2409,2463,4
2438,2454,4
28,2001,4
2594,2596,4
2908,2914,4
3049,3063,4
416,1240,4
3155,3198,4
3159,3174,4
3105,3118,4
3311,3349,4
283,3145,4
234,646,4
1066,1598,4
3553,3600,4
3589,3590,4
3507,3533,4
3556,3579,4
3506,3590,4
662,3119,4
3611,3655,4
760,3461,4
1095,3414,4
3824,3871,4
3805,3806,4
272,3198,4
2183,3151,4
244,603,4
281,3151,4
679,3198,4
1884,2728,4
650,1300,4
650,2573,4
1250,2869,4
3159,3471,4
965,1378,4
4317,4351,4
901,2959,4
839,3706,4
4452,4469,4
53,3663,4
141,3675,4
2407,3648,4
4615,4633,4
4608,4615,4
4614,4645,4
1422,2867,4
435,1608,4
1659,4632,4
1263,1401,4
5127,5150,4
5178,5194,4
5311,5379,4
2255,2924,4
1384,2315,4
141,1398,4
3808,5390,4
3837,5396,4
308,5138,4
5436,5481,4
5479,5481,4
5410,5491,4
5426,5483,4
5419,5468,4
1447,4556,4
395,457,4
1801,5082,4
3454,5671,4
940,4106,4
1722,5096,4
5716,5795,4
5769,5774,4
419,2700,4
5916,5971,4
5609,6157,4
2760,5982,4
1721,4738,4
1960,5204,4
337,5269,4
3106,4058,4
1433,5194,4
507,614,4
4552,6004,4
1586,5455,4
4523,5450,4
3527,4069,4
3940,4914,4
1548,5455,4
6736,6748,4
6829,6850,4
3991,4285,4
443,1476,4
1476,3670,4
7007,7047,4
2669,4849,4
2433,4886,4
1302,5799,4
64,5796,4
7766,7768,4
2700,4900,4
4470,5949,4
366,7389,4
7908,7935,4
3148,4248,4
8013,8084,4
1849,4097,4
1254,5596,4
3947,7798,4
7381,8338,4
378,2874,4
1955,8232,4
2588,7590,4
1315,8384,4
2401,4280,4
5733,5842,4
5769,6889,4
5798,6897,4
1619,2717,4
5706,6896,4
4373,6836,4
6064,6836,4
2717,6872,4
5440,6848,4
5500,5744,4
5966,6836,4
3544,6847,4
5954,6874,4
5788,6047,4
5788,6071,4
5734,6864,4
5734,6817,4
4412,6833,4
4412,6836,4
4412,5769,4
5746,6093,4
5737,6882,4
364,1012,4
6097,7872,4
8721,8752,4
4035,5482,4
625,7606,4
2857,3169,4
5482,7618,4
2776,3169,4
606,1677,4
8950,8973,4
3898,4072,4
814,8686,4
6036,6382,4
711,3937,4
2432,8497,4
1183,5278,4
1106,4742,4
4338,6365,4
3742,6584,4
9091,9098,4
117,8246,4
7792,8994,4
3709,8355,4
1468,3753,4
1406,4135,4
249,4139,4
3718,7470,4
286,1317,4
2926,5505,4
1646,5566,4
6372,9022,4
79,814,4
4395,8068,4
1789,2939,4
2124,7909,4
4427,6706,4
4484,7822,4
5138,8135,4
9586,9587,4
9664,9696,4
9613,9648,4
9634,9656,4
9718,9723,4
3820,9517,4
2862,9252,4
669,6777,4
9910,9930,4
9918,9971,4
147,3405,4
1386,3801,4
5905,7373,4
2719,9950,4
1005,9968,4
159,6396,4
5109,7506,4
3286,6441,4
8013,9920,4
4449,9684,4
300,9620,4
2529,9676,4
187,5359,4
5672,9649,4
5572,5652,4
5096,7131,4
2732,7997,4
3220,9366,4
694,4824,4
2996,6896,4
10301,10349,4
8533,8845,4
7308,9264,4
9388,9977,4
10412,10492,4
10409,10494,4
10414,10425,4
10431,10442,4
10432,10441,4
10416,10431,4
6428,9618,4
1831,7986,4
3975,10434,4
7768,10352,4
9749,9889,4
7896,9098,4
9101,9410,4
3278,7643,4
8036,8120,4
2226,5207,4
3802,6447,4
5396,5905,4
4274,9282,4
10726,10751,4
10764,10799,4
589,5587,4
8411,8998,4
11169,11198,4
11127,11193,4
11140,11141,4
11143,11158,4
11137,11191,4
11139,11153,4
11136,11165,4
2262,7656,4
6777,9752,4
2097,3958,4
4467,6783,4
4467,11271,4
2231,10770,4
6560,10704,4
8735,10368,4
5071,7934,4
1288,8178,4
3243,10548,4
4092,10576,4
1321,10253,4
4650,6468,4
2701,6468,4
2495,4453,4
11546,11592,4
11577,11583,4
11531,11549,4
10128,10899,4
11609,11676,4
7153,10112,4
2785,10740,4
7937,10356,4
2957,7240,4
1253,3462,4
1715,9481,4
167,3416,4
1097,9376,4
736,4121,4
3275,5016,4
1404,8912,4
1138,3851,4
1762,3432,4
241,1670,4
4584,5031,4
2108,4217,4
3432,10037,4
3432,8912,4
3432,4336,4
1378,4689,4
5209,7076,4
2208,8587,4
2544,9758,4
4293,8363,4
10497,10535,4
6180,8363,4
8257,10535,4
620,4070,4
2054,3867,4
6013,8579,4
5459,11919,4
3554,6777,4
11276,11883,4
7837,8851,4
10716,11898,4
6777,7336,4
1240,10310,4
3322,11874,4
7682,10778,4
8574,10767,4
4070,8574,4
4137,7094,4
7327,10795,4
12255,12275,4
8245,10125,4
7510,9389,4
2811,11745,4
1020,11753,4
366,9294,4
1352,3934,4
3330,9957,4
7420,8972,4
603,3845,4
7444,8501,4
1352,4735,4
3896,11808,4
5375,9557,4
6246,7832,4
368,8286,4
1410,8830,4
6050,11690,4
763,11332,4
7007,9114,4
2548,8383,4
6143,7463,4
11274,12018,4
11074,11224,4
12557,12558,4
5002,11917,4
6089,11308,4
10455,11823,4
9942,10463,4
1911,5955,4
4450,5710,4
163,12362,4
4483,7307,4
7336,8826,4
4822,11366,4
12774,12789,4
4791,6003,4
75,5238,4
103,4130,4
2930,9596,4
3239,9791,4
375,3513,4
972,11844,4
10056,12809,4
3269,12482,4
11973,12412,4
5603,6900,4
524,5235,4
565,12389,4
5491,7099,4
1779,8215,4
8103,8998,4
13658,13685,4
13623,13648,4
13614,13669,4
4566,8871,4
156,7324,4
683,4576,4
8961,11798,4
157,5332,4
13731,13771,4
2597,12968,4
13887,13894,4
8017,13651,4
2490,11063,4
7825,9703,4
8132,10767,4
4234,11198,4
3403,10004,4
3403,6532,4
10507,13594,4
3078,10802,4
2605,13943,4
3194,13620,4
1656,13851,4
4459,13432,4
4136,13240,4
1972,12840,4
5212,13272,4
4166,13221,4
1641,9636,4
170,4212,4
2069,4770,4
2994,8057,4
4685,8810,4
2106,13218,4
4335,9781,4
8446,10205,4
10067,13163,4
1122,1774,4
1774,6767,4
3592,10393,4
10561,14217,4
2761,3484,4
10784,14095,4
14601,14684,4
14770,14787,4
14793,14796,4
14763,14770,4
7194,10116,4
15114,15160,4
367,385,4
553,562,4
881,899,4
917,996,4
935,997,4
907,940,4
904,992,4
1121,1151,4
1167,1186,4
1212,1271,4
376,1029,4
354,739,4
724,1013,4
781,1007,4
392,724,4
334,752,4
1603,1617,4
1925,1934,4
1946,1992,4
1919,1964,4
1938,1974,4
2115,2119,4
2142,2162,4
2120,2190,4
2130,2137,4
2109,2148,4
2141,2148,4
2136,2169,4
2206,2241,4
2249,2282,4
2363,2381,4
2406,2462,4
2414,2489,4
2463,2479,4
2470,2480,4
2470,2481,4
2412,2441,4
2601,2669,4
2908,2957,4
3152,3169,4
3113,3177,4
299,670,4
3424,3492,4
3461,3463,4
3504,3532,4
3502,3551,4
663,2131,4
618,2130,4
3635,3645,4
3706,3787,4
3906,3941,4
4043,4082,4
4017,4029,4
679,3122,4
221,3167,4
570,1145,4
1865,2792,4
1481,1878,4
205,2539,4
275,2539,4
677,2546,4
2292,3526,4
1602,2897,4
1023,3122,4
272,1053,4
4351,4357,4
4345,4398,4
83,1254,4
975,2968,4
961,1323,4
1561,2539,4
2478,3651,4
2334,3678,4
4523,4560,4
4645,4656,4
4657,4670,4
1422,2759,4
407,1444,4
1074,1666,4
2743,2992,4
2411,3604,4
2440,3634,4
4823,4870,4
4925,4944,4
5033,5059,4
3300,3368,4
5336,5345,4
2335,2901,4
2405,2951,4
2263,3654,4
3571,3678,4
2928,3654,4
141,2236,4
1250,2975,4
811,5122,4
5435,5477,4
5412,5491,4
5451,5498,4
5443,5463,4
5423,5466,4
5404,5498,4
5406,5500,4
2273,2634,4
930,5410,4
1790,2754,4
4297,5319,4
5702,5761,4
5798,5799,4
794,2239,4
3317,5007,4
4607,4972,4
4690,4990,4
624,3947,4
1513,2454,4
1258,3493,4
402,3947,4
1261,1547,4
1528,3952,4
5904,5979,4
5911,5964,4
5949,5951,4
2137,5885,4
6042,6090,4
6155,6180,4
5662,6166,4
1616,5792,4
2780,5797,4
1608,5800,4
2869,5797,4
3920,4914,4
3920,4552,4
2560,4967,4
4552,5420,4
2509,4554,4
4295,5467,4
6912,6984,4
6901,6961,4
6960,6972,4
2595,5690,4
7853,7883,4
5072,5410,4
2556,3676,4
3676,5978,4
8142,8174,4
2592,3396,4
5456,5949,4
7363,8384,4
226,8348,4
3919,8365,4
620,5021,4
758,1532,4
1266,4598,4
1076,2569,4
3173,7671,4
439,6600,4
888,3293,4
885,4002,4
22,4387,4
4896,5946,4
997,6817,4
6001,6853,4
438,6077,4
6069,6864,4
5440,6825,4
5966,6075,4
6096,6898,4
3544,5724,4
4316,6848,4
184,6839,4
5720,6889,4
4412,5977,4
1884,6853,4
4190,8450,4
1078,6812,4
22,7410,4
6097,7318,4
2485,8336,4
7629,8132,4
95,4550,4
2906,5442,4
8804,8831,4
8915,8938,4
8973,8993,4
8945,8957,4
8945,8948,4
8945,8973,4
8950,8986,4
3589,3837,4
1428,3734,4
2928,8042,4
1468,3140,4
6097,7606,4
1734,8686,4
3920,8471,4
1811,4795,4
4756,5247,4
4247,5662,4
1335,2446,4
942,3772,4
494,815,4
663,5423,4
6810,8411,4
6242,6418,4
2982,4171,4
9363,9382,4
9327,9382,4
3734,8230,4
5757,6441,4
5757,9000,4
2982,6475,4
2247,4142,4
467,7001,4
5012,8420,4
9624,9683,4
9723,9761,4
7162,9505,4
1444,9266,4
7369,9255,4
9958,9977,4
5855,9083,4
4546,5094,4
2155,7470,4
2155,7506,4
5905,9068,4
2719,9997,4
5922,8988,4
5109,8105,4
6352,9985,4
6776,9677,4
4270,5572,4
3844,6776,4
1434,2012,4
821,2516,4
1262,3741,4
4178,9769,4
5043,5508,4
5533,6289,4
1189,4293,4
970,8589,4
4969,9854,4
3077,7636,4
281,10327,4
10428,10456,4
10427,10497,4
10403,10446,4
10415,10416,4
10415,10425,4
10409,10492,4
10430,10442,4
10446,10461,4
10425,10494,4
5249,9430,4
3506,4634,4
9529,10086,4
3975,10440,4
10620,10666,4
3339,8735,4
2684,8427,4
6113,6827,4
3875,5611,4
10709,10737,4
534,8722,4
3968,4397,4
10910,10940,4
9707,10502,4
11165,11187,4
11124,11153,4
11106,11109,4
11118,11143,4
11176,11183,4
11129,11199,4
11158,11164,4
11115,11137,4
11115,11196,4
11109,11121,4
11109,11131,4
11109,11164,4
11136,11196,4
9828,9997,4
2581,3958,4
11331,11370,4
11412,11498,4
1070,11175,4
633,9833,4
9069,9388,4
10406,10654,4
75,4778,4
556,8195,4
8004,8475,4
1024,8149,4
11801,11863,4
8784,11251,4
7229,7937,4
11498,11799,4
8299,10350,4
6823,9525,4
2100,3416,4
2000,7336,4
1357,5456,4
4823,10058,4
1064,7706,4
1138,4269,4
1138,4689,4
8266,10023,4
863,6053,4
5696,10083,4
3432,4823,4
1378,1404,4
1505,10497,4
265,379,4
4151,10394,4
5408,8001,4
4363,10535,4
3223,8299,4
4814,11863,4
75,9951,4
1521,2702,4
4460,8895,4
1609,5215,4
2097,9513,4
8579,11954,4
2851,8445,4
1056,8406,4
10234,11876,4
2437,4451,4
382,7825,4
5505,10822,4
4020,10326,4
7191,10022,4
6317,10328,4
9629,11796,4
2543,7452,4
4031,7259,4
8501,10382,4
7654,12305,4
3191,10596,4
1378,3191,4
5009,10240,4
5895,7127,4
3065,10130,4
1032,10767,4
2869,9114,4
3298,9712,4
9688,11373,4
7463,11376,4
4854,12018,4
2221,6143,4
4016,9544,4
611,1470,4
6066,10741,4
6056,10357,4
2690,6056,4
1563,6865,4
1029,9954,4
5101,10440,4
920,7579,4
9820,11330,4
3997,6519,4
2767,8944,4
761,4034,4
7724,11544,4
696,4191,4
13107,13111,4
1113,4953,4
8671,12648,4
13275,13284,4
13244,13247,4
13244,13279,4
2522,10403,4
6226,7338,4
3529,10357,4
6400,6526,4
874,1769,4
3265,8103,4
13639,13694,4
13603,13685,4
79,6321,4
4576,5411,4
3768,9420,4
13714,13748,4
13771,13791,4
276,13560,4
721,6074,4
8882,13553,4
3431,7286,4
1162,13842,4
7836,13045,4
456,12516,4
456,3875,4
1033,8132,4
10760,12540,4
1753,7451,4
1064,9466,4
5414,11527,4
3773,5046,4
2408,6881,4
12204,13695,4
6060,6380,4
809,12800,4
6532,13217,4
137,917,4
2158,5260,4
1451,9856,4
7350,9217,4
3809,13565,4
6809,13657,4
46,6364,4
545,11334,4
3065,8674,4
11212,12188,4
3364,12152,4
2512,4709,4
3367,4181,4
3680,12170,4
1151,11099,4
6415,8664,4
6415,9856,4
4037,12170,4
1465,13896,4
7635,13564,4
9994,10605,4
3065,4562,4
3874,13515,4
7643,11502,4
855,13842,4
1545,12401,4
7727,7818,4
5430,9280,4
1739,1826,4
2994,7060,4
183,1009,4
183,6067,4
2106,9540,4
8592,12212,4
2099,2426,4
904,2041,4
1342,8434,4
1242,13276,4
8211,13276,4
1740,10631,4
14601,14661,4
14626,14636,4
14741,14759,4
14738,14772,4
14733,14797,4
14715,14797,4
14746,14797,4
14705,14759,4
15188,15193,4
7112,9738,4
173,175,4
304,374,4
337,365,4
659,698,4
826,857,4
804,849,4
832,884,4
376,1057,4
1008,1030,4
382,1072,4
392,1026,4
719,1072,4
795,1095,4
395,740,4
781,1051,4
392,772,4
1640,1657,4
1816,1868,4
1960,1987,4
1914,1957,4
1962,1967,4
1968,1972,4
2067,2088,4
2131,2141,4
2131,2135,4
2179,2182,4
2115,2187,4
2142,2154,4
2160,2187,4
2126,2179,4
2162,2188,4
2137,2158,4
2107,2168,4
2257,2286,4
2210,2270,4
2206,2290,4
2234,2238,4
2345,2369,4
2403,2428,4
2440,2447,4
2476,2481,4
2426,2476,4
2497,2498,4
169,2093,4
2543,2572,4
2554,2563,4
2510,2554,4
3101,3175,4
204,613,4
1024,2668,4
3518,3524,4
3805,3839,4
3974,3978,4
4012,4075,4
4007,4009,4
221,3193,4
275,2600,4
613,1611,4
314,3955,4
2298,3532,4
4229,4251,4
2522,3146,4
456,2017,4
4335,4366,4
4316,4387,4
4313,4397,4
1391,2941,4
911,2942,4
2235,3595,4
2293,3510,4
4423,4484,4
4409,4452,4
1637,3829,4
2515,3122,4
4646,4673,4
4650,4677,4
4680,4686,4
437,1696,4
2802,2988,4
1942,3396,4
1971,3321,4
1984,3266,4
2390,3634,4
1818,4090,4
5232,5289,4
1387,3571,4
2996,3671,4
977,2263,4
1350,3567,4
935,3087,4
3707,5143,4
5446,5464,4
5416,5451,4
5401,5478,4
5478,5479,4
5412,5496,4
5419,5456,4
5409,5435,4
1801,5025,4
2783,5408,4
1167,2972,4
1454,3589,4
2781,4933,4
3284,4056,4
2623,3569,4
3947,4438,4
5904,5964,4
5926,5950,4
5914,5965,4
6030,6097,4
2390,2600,4
2786,5991,4
4957,5498,4
2511,4690,4
5435,6040,4
2560,4988,4
3404,4554,4
1617,4430,4
1586,4609,4
4554,6092,4
4554,4914,4
2544,3572,4
6759,6768,4
6723,6763,4
6823,6876,4
3991,4551,4
2775,4430,4
1572,2775,4
1046,5367,4
1476,4300,4
6908,6983,4
6932,6977,4
7019,7074,4
7302,7356,4
7410,7424,4
989,5717,4
5800,5917,4
798,5051,4
6554,7047,4
2492,4441,4
2260,4223,4
2249,5867,4
232,1265,4
1158,3312,4
337,2725,4
4716,5944,4
6565,8246,4
5648,8255,4
1381,2026,4
451,6446,4
2162,6580,4
4221,4536,4
324,6889,4
477,6077,4
959,6836,4
5440,5964,4
2773,6836,4
1865,6898,4
4942,6897,4
5771,6896,4
2759,5954,4
2759,6896,4
1338,8441,4
7326,8397,4
5789,6084,4
5707,7414,4
1266,3741,4
2916,4832,4
5858,8386,4
1063,6972,4
8714,8743,4
8704,8782,4
3759,4805,4
625,7618,4
2326,5442,4
8948,8961,4
8935,8995,4
8930,8966,4
5442,6097,4
3292,6097,4
5467,8624,4
8142,8684,4
352,4742,4
1938,7694,4
8211,8314,4
1504,7858,4
5869,9072,4
3093,6703,4
5505,8289,4
625,6707,4
4395,6052,4
4700,8411,4
1343,3801,4
4031,7001,4
4200,8146,4
5518,6783,4
3300,9069,4
3405,8350,4
467,4711,4
9679,9683,4
2504,3820,4
7172,9127,4
1767,9279,4
3573,8516,4
10016,10057,4
2797,9592,4
478,6718,4
3466,9950,4
8796,9028,4
3730,5740,4
5109,5942,4
187,9672,4
5672,9602,4
4852,9665,4
3844,9693,4
2504,9728,4
9728,9999,4
866,7879,4
2030,8013,4
4210,10107,4
2504,10104,4
10368,10371,4
10306,10364,4
10338,10396,4
10357,10384,4
7308,8588,4
6054,9430,4
4404,9383,4
8411,10371,4
10414,10434,4
10433,10453,4
10480,10485,4
5775,9465,4
2651,10674,4
2123,6304,4
3528,6060,4
5905,8658,4
290,6956,4
2856,2967,4
3875,6765,4
10760,10771,4
10718,10731,4
10701,10726,4
10719,10753,4
1636,6062,4
11169,11196,4
11124,11191,4
11183,11191,4
11129,11135,4
11103,11108,4
11142,11150,4
11142,11183,4
11145,11175,4
11156,11199,4
9529,10252,4
5544,10494,4
9645,10788,4
3187,10727,4
7136,7624,4
11328,11349,4
11315,11370,4
11353,11393,4
219,1260,4
2530,6289,4
4165,8882,4
8039,9581,4
7810,10668,4
1321,10536,4
8803,10832,4
6858,8101,4
2975,6350,4
9405,11368,4
11865,11888,4
10453,11084,4
7094,7229,4
648,6678,4
3880,9376,4
1097,10819,4
237,1283,4
1296,7677,4
1762,4318,4
614,4728,4
614,1762,4
371,4010,4
4728,5696,4
728,4580,4
1378,4823,4
5031,10017,4
4010,5132,4
9225,9744,4
6522,8827,4
47,7191,4
3112,8519,4
3367,9758,4
3299,9951,4
821,11283,4
1343,7801,4
269,8475,4
8040,10758,4
2851,5055,4
3249,10509,4
7825,10785,4
4451,11880,4
8030,10714,4
5163,6402,4
6431,11711,4
7319,12113,4
1079,10460,4
7983,9493,4
3867,11067,4
8045,11793,4
8514,9503,4
12409,12417,4
5671,7834,4
2489,5287,4
8541,10240,4
9615,10691,4
5374,10749,4
767,5438,4
4978,11690,4
1871,7980,4
10130,12358,4
1772,4972,4
6135,12004,4
6237,7980,4
2271,6532,4
5418,11376,4
12508,12537,4
12517,12576,4
12532,12574,4
7175,12005,4
5002,11243,4
6909,9395,4
9516,12542,4
2949,11483,4
3977,5955,4
8901,10720,4
4272,10780,4
4482,11198,4
1410,9600,4
5775,10975,4
5253,8674,4
7220,10149,4
761,8261,4
5592,8679,4
3292,8980,4
137,10591,4
13233,13258,4
2214,7205,4
2504,9707,4
7956,11879,4
3309,6554,4
9789,13107,4
4393,9305,4
281,13694,4
9246,11371,4
12189,13235,4
4772,11613,4
8036,11593,4
7508,10329,4
7395,13644,4
2274,3773,4
9441,11483,4
4037,9217,4
2206,11269,4
7226,11003,4
3872,9285,4
1762,13232,4
4989,13541,4
356,8383,4
2338,5471,4
7526,10685,4
3309,5345,4
2994,7721,4
9781,12212,4
132,5111,4
2350,4685,4
2467,5480,4
1,3484,4
2548,13329,4
2951,10274,4
14629,14691,4
14728,14787,4
14713,14762,4
14705,14747,4
14716,14780,4
15112,15167,4
8961,15153,4
670,681,4
816,857,4
804,832,4
862,881,4
1145,1186,4
1163,1186,4
1220,1268,4
1428,1487,4
511,590,4
807,846,4
315,1057,4
328,1002,4
313,1001,4
331,1293,4
1532,1539,4
1605,1634,4
1941,1987,4
2124,2142,4
2158,2179,4
2135,2182,4
2111,2169,4
2109,2162,4
2122,2140,4
2163,2189,4
2145,2173,4
2169,2189,4
2225,2268,4
2249,2272,4
2332,2392,4
2415,2426,4
2557,2571,4
2551,2584,4
3104,3186,4
3154,3159,4
645,3112,4
271,3116,4
3401,3486,4
3421,3447,4
3476,3490,4
1269,2697,4
1223,2667,4
3524,3565,4
751,3414,4
3933,3978,4
289,3122,4
281,3167,4
4171,4197,4
275,443,4
255,2563,4
1005,3149,4
4204,4222,4
3122,3402,4
4324,4394,4
4361,4396,4
989,2943,4
911,2997,4
994,1371,4
4429,4466,4
177,3657,4
2325,3671,4
2303,2496,4
1005,4506,4
3839,4522,4
4611,4646,4
4668,4674,4
4632,4633,4
4620,4650,4
2760,3041,4
1439,1666,4
1074,1422,4
993,1888,4
1971,3285,4
2390,2465,4
2767,4675,4
2867,4051,4
1323,4362,4
2758,4063,4
4939,4941,4
4955,4981,4
5119,5178,4
2325,2932,4
2279,3698,4
1313,3547,4
1343,2951,4
1353,2727,4
731,5122,4
5471,5486,4
5464,5477,4
5410,5498,4
5410,5414,4
5478,5496,4
5412,5483,4
5423,5429,4
5440,5467,4
5476,5498,4
1476,5042,4
5624,5685,4
4017,5408,4
1818,5438,4
382,2442,4
986,4135,4
2911,4109,4
5709,5783,4
5712,5756,4
5768,5779,4
5715,5783,4
5728,5785,4
1789,4190,4
3409,4484,4
876,5051,4
1403,4638,4
1911,4612,4
2074,2694,4
4856,5343,4
1853,4998,4
1581,3549,4
344,2651,4
1261,3415,4
5911,5953,4
5926,5991,4
6015,6058,4
243,2358,4
1616,5978,4
202,1158,4
1158,4716,4
1808,5486,4
142,4150,4
3920,5450,4
3404,4903,4
443,5460,4
4554,4988,4
1452,3016,4
5084,6004,4
4551,4641,4
147,2544,4
1108,4523,4
1538,4430,4
4914,5025,4
7431,7486,4
1616,5997,4
7859,7861,4
2062,4314,4
8026,8035,4
2290,2642,4
3102,5922,4
3102,5792,4
8172,8181,4
8358,8365,4
1155,5393,4
3477,7540,4
1265,2543,4
2578,4660,4
2543,5375,4
187,3312,4
3302,6570,4
1554,7110,4
3758,3962,4
324,6858,4
6016,6832,4
6075,6874,4
4674,6008,4
5744,6893,4
5720,6829,4
2993,6001,4
5788,6001,4
6049,6885,4
4942,5964,4
4969,6866,4
1884,6855,4
2874,8429,4
1337,6802,4
5923,6877,4
1208,1329,4
1635,4497,4
606,8132,4
606,5482,4
3855,4421,4
3292,8132,4
8802,8850,4
8914,8948,4
8904,8973,4
5467,8690,4
2642,5220,4
6565,7508,4
6600,6802,4
4213,7192,4
3329,8604,4
3995,4398,4
3368,7849,4
3093,5566,4
2651,8471,4
9204,9252,4
451,5911,4
5590,6100,4
833,2575,4
3153,9057,4
9374,9386,4
9373,9374,4
3043,7268,4
283,3154,4
4379,8108,4
9613,9690,4
9658,9692,4
9628,9659,4
9622,9683,4
9725,9764,4
9723,9750,4
905,9044,4
2433,9511,4
7896,8381,4
3867,5543,4
79,9307,4
1042,5027,4
9912,9963,4
9934,9995,4
8835,9227,4
2076,2875,4
595,1045,4
4449,5383,4
187,3439,4
622,9624,4
2024,8793,4
3611,6741,4
6694,7696,4
393,9294,4
9294,9302,4
9592,9769,4
10419,10492,4
4841,8078,4
5812,9436,4
281,7220,4
10548,10552,4
9507,9721,4
6805,7896,4
1321,9991,4
6289,8882,4
315,9822,4
332,1437,4
10708,10763,4
10702,10712,4
10705,10744,4
10728,10772,4
10728,10778,4
4397,5569,4
3176,4611,4
11128,11143,4
11130,11200,4
11111,11114,4
11141,11156,4
11141,11175,4
11132,11138,4
11132,11196,4
11145,11174,4
11115,11143,4
11137,11178,4
11157,11158,4
11156,11200,4
1246,2581,4
932,6783,4
3616,11271,4
4453,9063,4
2581,9761,4
1106,8268,4
4080,6084,4
2226,5073,4
5073,6084,4
544,2910,4
3784,5071,4
9977,10267,4
3029,6468,4
620,932,4
11614,11645,4
9500,9964,4
11736,11744,4
11884,11898,4
6456,7951,4
2706,10740,4
4601,5093,4
3531,9770,4
3186,7864,4
8609,10320,4
7094,7937,4
9661,11742,4
4397,11730,4
11175,11767,4
1404,4584,4
1138,4217,4
8266,10017,4
8912,10023,4
210,5209,4
210,1064,4
400,1064,4
557,4580,4
4318,6522,4
4641,10048,4
2423,11930,4
5873,11474,4
3581,10083,4
1528,4713,4
8257,10819,4
4732,11946,4
1673,11221,4
9395,11221,4
3867,5748,4
9493,9725,4
12110,12136,4
8579,11923,4
3677,7737,4
6013,7801,4
1056,10702,4
4945,11874,4
4945,10767,4
2437,3551,4
