Passenger 1 ID,Passenger 2 ID,Number of Flights Together
1236,1271,6
3446,3447,6
3798,10596,6
2223,2255,6
2530,8246,6
6584,9049,6
7373,8679,6
1337,8427,6
5587,10596,6
2719,9742,6
6050,8072,6
1905,1923,6
5518,5560,6
760,3405,6
5111,5634,6
6572,6585,6
2054,9369,6
2054,10097,6
979,1033,6
281,2515,6
4080,4353,6
5478,5481,6
4053,5478,6
4011,5479,6
5955,10512,6
8653,8684,6
628,6114,6
1381,1396,6
8445,9828,6
5330,7560,6
2012,3064,6
1142,10398,6
130,3635,6
419,2068,6
3162,3169,6
731,786,6
778,1043,6
5423,7820,6
4412,6001,6
5443,6075,6
1024,7737,6
6020,6087,6
4983,8089,6
1740,4090,6
730,762,6
746,774,6
355,1023,6
355,395,6
1458,1479,6
2207,2282,6
10415,10440,6
2123,2728,6
1966,10484,6
10267,11290,6
1954,1992,6
7710,8664,6
1696,2959,6
6930,6951,6
12119,12197,6
2212,3537,6
356,8057,6
5978,7463,6
4503,8326,6
8505,8514,6
1747,8368,6
232,605,6
855,8679,6
5429,5436,6
4017,4388,6
5484,5494,6
5481,5490,6
5426,5466,6
5432,5439,6
5529,6747,6
4249,7866,6
1940,4249,6
3116,3145,6
4675,10460,6
8368,9421,6
1678,1927,6
1586,5082,6
1646,8158,6
1646,4468,6
11120,11194,6
10613,11466,6
4881,8803,6
10376,10394,6
5605,5647,6
229,291,6
5605,5623,6
11341,11513,6
2626,3173,6
823,874,6
440,2554,6
1917,10107,6
5544,7243,6
376,378,6
3930,4431,6
13235,13265,6
2717,5966,6
5494,6071,6
1884,6064,6
3120,5720,6
4607,6049,6
6052,8068,6
5819,6294,6
451,3177,6
768,797,6
724,766,6
703,737,6
701,704,6
2783,4373,6
1314,4052,6
930,4373,6
3937,4609,6
688,2681,6
4091,4319,6
1082,2743,6
10412,10483,6
479,5396,6
4713,7191,6
9495,11067,6
391,9988,6
1030,7068,6
170,603,6
1903,1984,6
9956,13668,6
3078,6335,6
2645,7463,6
3102,6956,6
1719,8084,6
1167,4109,6
4862,4897,6
12516,12574,6
368,9091,6
7877,11262,6
1378,2532,6
5696,8194,6
3243,9977,6
1138,9659,6
5456,5494,6
4388,5456,6
3520,3570,6
3509,3537,6
11874,11883,6
11803,11880,6
625,7082,6
8165,8195,6
2247,4200,6
9493,10022,6
8684,9127,6
10802,12497,6
606,3950,6
1966,8644,6
3093,5482,6
3364,7118,6
148,8262,6
366,3409,6
10267,10271,6
2269,7718,6
4953,5416,6
7846,10685,6
919,9410,6
606,3104,6
3153,8158,6
3278,5546,6
4318,10023,6
750,774,6
5779,5789,6
6847,6896,6
5761,5977,6
3120,5788,6
2734,5993,6
1865,5491,6
1569,5490,6
1244,8068,6
121,173,6
5775,5800,6
740,764,6
12144,12173,6
3409,3466,6
1611,2727,6
860,10308,6
3924,9049,6
9924,9926,6
8702,12040,6
9586,9968,6
6857,9974,6
1769,2964,6
2620,3688,6
732,748,6
2720,4449,6
6743,7924,6
420,469,6
680,695,6
10267,10616,6
4009,4309,6
3029,9997,6
1927,9828,6
5490,6043,6
4278,5303,6
8803,10128,6
2405,2437,6
993,6468,6
3735,5411,6
5411,7685,6
497,8260,6
1453,3173,6
8956,8969,6
839,878,6
7662,8007,6
1613,7662,6
2109,2145,6
773,774,6
758,778,6
7872,8289,6
12284,12286,6
2534,2586,6
3275,5530,6
6242,8093,6
5549,5590,6
134,2322,6
706,760,6
4749,8595,6
139,4478,6
8257,9522,6
8137,8197,6
7551,8557,6
5714,11687,6
249,6486,6
2504,3149,6
83,1734,6
1591,12323,6
13561,13564,6
1774,7550,6
9351,9951,6
10349,10389,6
2959,5416,6
5412,5432,6
4012,5448,6
5468,5498,6
3537,3554,6
1808,6060,6
7508,7551,6
3611,3627,6
2108,5209,6
3677,7349,6
7162,10899,6
1246,8004,6
1444,5434,6
1635,3278,6
4202,7209,6
1052,7591,6
2441,3589,6
5380,12841,6
2570,2655,6
1503,2667,6
4674,6016,6
3962,6764,6
5741,5773,6
771,1053,6
774,1976,6
1649,7324,6
2754,2769,6
2544,8257,6
9988,11243,6
8517,8548,6
930,1464,6
1005,3873,6
2105,3174,6
2612,8591,6
760,3453,6
7114,8057,6
1766,2988,6
5927,5978,6
6529,10541,6
5421,5458,6
5401,5479,6
3523,3525,6
4076,6776,6
11803,11876,6
11803,11871,6
2545,8594,6
1828,1884,6
8930,8985,6
3432,4121,6
6024,8912,6
4737,5116,6
2234,9223,6
1651,4646,6
2222,3571,6
8515,8735,6
9656,9659,6
8936,8983,6
1715,8729,6
1269,1576,6
205,211,6
601,606,6
443,490,6
275,650,6
3142,3197,6
5145,5156,6
4843,4872,6
3883,5876,6
1740,11416,6
5708,5773,6
5738,5792,6
374,740,6
730,771,6
354,360,6
905,4940,6
12948,12981,6
3837,4170,6
479,3837,6
7373,9271,6
839,9303,6
446,2125,6
7547,7569,6
1367,1369,6
182,1434,6
247,272,6
735,4177,6
10349,10352,6
9919,11353,6
4025,5478,6
3539,3568,6
4550,5594,6
2273,2441,6
1673,10015,6
620,6777,6
6729,9699,6
2221,3578,6
9540,10605,6
5522,8260,6
802,874,6
810,851,6
8158,9098,6
13609,13619,6
5491,6897,6
1250,5777,6
740,761,6
8742,9058,6
1189,3921,6
756,1335,6
13620,13644,6
945,2911,6
1367,1391,6
1641,2926,6
4770,6067,6
2548,4957,6
356,2548,6
12323,13249,6
2988,7550,6
3246,3251,6
1739,5123,6
9755,9924,6
5747,6865,6
5456,5500,6
5414,5419,6
4011,4399,6
486,7810,6
3963,3998,6
7082,7662,6
1747,9385,6
7381,10449,6
3093,8158,6
484,3064,6
727,3493,6
141,2223,6
356,10605,6
8904,8936,6
8920,8995,6
3162,3180,6
4552,9410,6
308,731,6
721,786,6
2565,2586,6
2717,6016,6
2773,6001,6
6548,8212,6
1097,4632,6
5668,6294,6
12551,12578,6
1007,1072,6
1984,4091,6
5418,12144,6
64,3093,6
1250,3087,6
1922,1967,6
6289,8614,6
391,11687,6
5002,6084,6
9389,9955,6
6414,11326,6
1918,1976,6
1151,7710,6
945,2912,6
2759,2941,6
7653,12073,6
12195,13668,6
2212,3540,6
9994,10067,6
7141,7149,6
1033,1351,6
5912,5976,6
2545,12301,6
1078,10313,6
3243,4363,6
5419,5439,6
1371,5478,6
5429,5435,6
5448,5458,6
1337,5423,6
9480,11018,6
4391,6729,6
2072,2328,6
1041,7393,6
5584,5789,6
901,5789,6
1544,4200,6
7076,7677,6
3635,3639,6
9715,9761,6
556,8114,6
2544,4542,6
441,2776,6
5503,9645,6
1342,3837,6
867,3912,6
275,610,6
6827,9068,6
728,4584,6
1739,10447,6
309,376,6
382,1073,6
610,688,6
6869,6874,6
2773,6047,6
1074,8539,6
3286,3300,6
6020,6876,6
3920,6027,6
2960,2973,6
4329,4379,6
4346,4387,6
2861,7327,6
1779,2467,6
1430,5808,6
7710,11198,6
1005,1209,6
2588,7114,6
10389,10396,6
10267,10576,6
4011,4316,6
172,3651,6
11871,11876,6
446,4690,6
9690,9693,6
5584,6813,6
10016,10058,6
3950,7629,6
901,7685,6
382,9700,6
2090,8262,6
191,5503,6
1822,5522,6
2222,3578,6
8834,8961,6
1321,3589,6
5042,8088,6
2501,5946,6
1338,2488,6
9127,10331,6
8904,8965,6
3238,10308,6
2521,2563,6
2747,7810,6
10107,10377,6
11011,11049,6
11027,11049,6
382,385,6
1884,6016,6
1865,6064,6
8511,8542,6
5414,5450,6
1613,6242,6
8093,8411,6
732,4983,6
2939,5911,6
5705,5719,6
324,355,6
362,364,6
764,791,6
6146,8252,6
2530,3924,6
852,3311,6
8702,8782,6
1189,8024,6
1449,4147,6
5162,7271,6
930,2511,6
7603,7671,6
813,3356,6
2588,7194,6
7120,7563,6
5653,7191,6
10203,10716,6
5668,10322,6
2960,3418,6
3112,8006,6
241,7076,6
5412,5439,6
4009,4353,6
4080,4309,6
5421,5435,6
2000,10310,6
95,3590,6
901,1208,6
739,10435,6
10016,10023,6
6208,10015,6
3950,4497,6
441,8190,6
2336,4451,6
4202,4451,6
10067,10605,6
4611,8979,6
3865,3867,6
2286,4487,6
2717,6096,6
755,764,6
709,761,6
2378,11600,6
628,673,6
10476,10494,6
7068,11784,6
1095,3461,6
915,1464,6
1082,2911,6
2802,2911,6
356,13296,6
6932,7437,6
2720,9619,6
9537,9592,6
232,677,6
9282,10644,6
6529,10616,6
5423,5481,6
3525,3539,6
5048,5066,6
2262,4200,6
664,7418,6
1164,1246,6
2544,4346,6
3208,4082,6
2469,2478,6
441,7602,6
1012,3642,6
6668,7209,6
4820,8262,6
11001,11062,6
10507,13627,6
6817,6832,6
5500,6077,6
6889,6898,6
6874,6897,6
2053,3294,6
3953,12244,6
6020,8411,6
6020,8037,6
2886,4627,6
759,1023,6
737,799,6
8257,8584,6
5233,8614,6
10004,10046,6
9661,9688,6
4876,10069,6
3907,4611,6
3119,5855,6
760,11610,6
5012,9280,6
7601,7618,6
2719,2797,6
5101,9101,6
2645,7476,6
6372,8190,6
1021,10749,6
281,6813,6
1041,4217,6
4016,4388,6
5426,5479,6
3523,3568,6
7342,7381,6
11817,11880,6
1413,4543,6
1343,2295,6
7082,8190,6
12746,12771,6
288,9761,6
3492,4542,6
2410,2492,6
6013,6041,6
2862,2870,6
5411,7039,6
2857,3735,6
2841,6560,6
3028,6560,6
392,2336,6
4202,5330,6
61,174,6
2273,3509,6
4881,9482,6
1782,3921,6
1266,9404,6
12600,13731,6
650,3104,6
3356,4552,6
5395,11808,6
8209,8216,6
719,1043,6
12553,12594,6
726,5769,6
4316,6016,6
5440,6077,6
5491,6049,6
1817,5798,6
363,11326,6
2272,3595,6
8101,11326,6
10701,10795,6
366,1021,6
739,792,6
4628,4696,6
7879,7898,6
3920,6004,6
1208,2776,6
4358,4383,6
2150,5942,6
2222,2273,6
7001,7033,6
10440,10456,6
10407,10416,6
674,8722,6
7735,8782,6
1464,4514,6
4203,4215,6
2504,3526,6
1417,8045,6
993,1323,6
2036,3370,6
6976,12073,6
356,13571,6
4852,4860,6
6827,8299,6
1413,9977,6
241,4217,6
2959,4309,6
2511,5478,6
5416,5494,6
3505,3575,6
6030,7810,6
10346,10399,6
9622,9693,6
7636,9388,6
4713,7950,6
8684,9385,6
5748,10022,6
2718,6783,6
1343,1927,6
3801,4534,6
855,10900,6
9660,9677,6
1635,7685,6
2516,6160,6
215,606,6
248,3123,6
1014,1598,6
2973,9098,6
3278,7860,6
4441,5423,6
2181,3177,6
5743,5789,6
6825,6872,6
5494,6016,6
2294,2717,6
4823,5530,6
4399,5426,6
1242,3962,6
328,764,6
709,752,6
2212,2222,6
2201,7373,6
1946,1993,6
1927,1966,6
1914,1975,6
3193,3436,6
8784,10266,6
2548,7114,6
2620,4534,6
4675,10095,6
4850,6441,6
9777,10535,6
1041,2117,6
241,2489,6
6987,10016,6
6529,9282,6
928,5486,6
5414,5435,6
5796,8961,6
7585,7859,6
7117,7198,6
1853,2781,6
1498,1828,6
1673,8684,6
8167,8964,6
2097,6013,6
2906,7685,6
4034,4202,6
4715,5207,6
2068,2909,6
1338,4611,6
5546,7810,6
3356,8158,6
2165,2182,6
4056,10661,6
8209,8353,6
4316,4942,6
7801,8511,6
1580,3876,6
4632,6447,6
6773,8402,6
6773,8485,6
5702,5779,6
761,772,6
12088,12173,6
3447,3451,6
4359,4361,6
5081,8257,6
10267,10572,6
9303,9970,6
4862,7508,6
42,5634,6
9035,9051,6
4523,4554,6
2939,5482,6
4142,7001,6
9648,9665,6
3243,6180,6
9386,10644,6
9659,10083,6
2511,5498,6
5468,5486,6
4053,4364,6
3517,3535,6
3525,3585,6
3418,5509,6
256,280,6
264,3184,6
3620,3671,6
1246,5669,6
4038,4073,6
9601,9677,6
9610,9686,6
2857,7866,6
6707,7605,6
1637,2090,6
148,3064,6
1822,9645,6
1437,1453,6
1182,7770,6
3590,8289,6
6832,6872,6
1242,6764,6
704,716,6
2783,4059,6
1082,1288,6
2754,2802,6
3439,3479,6
290,479,6
6823,10862,6
13623,13683,6
1947,1971,6
1911,1954,6
2911,2992,6
1696,2939,6
1591,8057,6
5111,12323,6
3343,11896,6
628,7983,6
6428,6480,6
1505,10616,6
6447,10833,6
4010,7677,6
1850,10908,6
5439,5495,6
5439,5466,6
1598,4523,6
1747,10015,6
5434,5460,6
1042,4171,6
1637,3028,6
174,1637,6
148,3187,6
11120,11148,6
8803,9822,6
229,2502,6
8007,8037,6
601,610,6
211,3162,6
1542,2655,6
1598,2699,6
1413,1472,6
888,4121,6
13217,13235,6
6825,6898,6
184,438,6
5977,6896,6
1115,1352,6
12020,12072,6
4395,5989,6
2026,3637,6
2457,2465,6
707,781,6
366,746,6
167,184,6
10306,10357,6
2222,2223,6
11243,11284,6
1818,2941,6
679,2199,6
760,4178,6
1591,9101,6
9101,13163,6
1766,7563,6
2783,5438,6
4066,4395,6
4013,4388,6
3655,3668,6
5584,7872,6
9676,11910,6
5748,10089,6
1637,2841,6
2231,3618,6
61,8260,6
9057,10271,6
1330,2437,6
2239,7167,6
1673,2600,6
2554,2567,6
274,610,6
4551,5356,6
6750,8461,6
13602,13619,6
905,10358,6
3015,3087,6
5789,8289,6
11593,12594,6
2717,6049,6
5481,6855,6
3544,5440,6
1865,6096,6
1865,5440,6
8040,8149,6
3331,3357,6
859,11285,6
2527,4339,6
2922,4687,6
7711,11296,6
392,768,6
364,771,6
762,1031,6
655,3451,6
3090,9271,6
7735,7795,6
4237,4260,6
1430,8213,6
8988,9712,6
6524,6579,6
3249,3279,6
5912,5927,6
4675,4827,6
4850,6447,6
8299,10819,6
5934,9509,6
1677,5584,6
4249,7662,6
4827,5748,6
4713,4816,6
9359,10024,6
1198,5283,6
4056,4080,6
11041,11353,6
11137,11193,6
10357,10376,6
2977,3635,6
10795,10799,6
4820,8729,6
1269,2674,6
211,299,6
211,248,6
229,3173,6
6805,7643,6
2926,7082,6
5771,6866,6
5440,6096,6
5721,9302,6
6020,8093,6
364,759,6
4916,4919,6
2645,2669,6
8529,10357,6
3924,5058,6
23,391,6
2717,11326,6
1951,1984,6
8890,8980,6
2754,4331,6
3402,3410,6
4379,6953,6
3979,4398,6
7099,7114,6
3295,3920,6
9383,10613,6
2216,4932,6
1202,2378,6
1641,7298,6
10373,10396,6
736,7076,6
10541,10644,6
4066,4399,6
5440,5490,6
4388,5416,6
5401,5412,6
4927,4933,6
95,7866,6
855,10819,6
5434,5450,6
5455,5460,6
2857,5789,6
2945,3064,6
803,3759,6
12323,13272,6
2674,3104,6
2345,6729,6
13941,13950,6
601,650,6
1598,2667,6
688,2286,6
3851,4580,6
2412,4294,6
721,795,6
6813,7868,6
7082,7868,6
9653,10340,6
6809,6853,6
7801,8399,6
13802,13898,6
8461,8485,6
2457,2486,6
324,364,6
724,764,6
4309,5463,6
12005,12052,6
407,437,6
4170,9068,6
2544,5533,6
5002,6823,6
6136,9324,6
2153,2183,6
2912,2992,6
1314,1464,6
6418,11098,6
7099,9540,6
4685,5634,6
5212,7721,6
6733,11572,6
2712,2988,6
955,1545,6
12203,12340,6
4483,5740,6
2544,3243,6
1378,2174,6
3432,7579,6
9522,10576,6
6323,10196,6
5486,5494,6
4012,4388,6
5421,5471,6
5481,5498,6
993,5955,6
5482,5509,6
1955,5746,6
5748,10015,6
624,9050,6
9634,9660,6
2447,2462,6
2438,2469,6
7872,8158,6
6007,6099,6
8803,9810,6
5538,9562,6
2325,2334,6
10703,10731,6
211,293,6
4552,6805,6
7770,7832,6
1033,11593,6
615,622,6
6869,6872,6
5481,6897,6
2759,4412,6
5989,6876,6
5792,5800,6
5727,5800,6
324,368,6
360,364,6
701,706,6
355,366,6
915,4052,6
5072,5963,6
358,1288,6
2743,2754,6
4632,4640,6
2245,2298,6
481,9661,6
9703,11683,6
1444,8563,6
9366,13623,6
7346,10809,6
3445,9517,6
2504,5560,6
286,3440,6
348,5027,6
4511,4544,6
4451,8353,6
1860,4675,6
3112,7162,6
1254,1505,6
5414,5429,6
5812,5866,6
446,4904,6
1808,4690,6
6786,6796,6
1646,3330,6
2336,9699,6
6729,9700,6
61,3187,6
293,650,6
2510,2522,6
275,1645,6
8245,8270,6
3356,7243,6
3108,3177,6
1329,7832,6
6869,6870,6
2294,6016,6
950,5964,6
4373,5706,6
4689,5530,6
5590,8402,6
334,1029,6
3920,4656,6
6084,8024,6
79,8042,6
8017,8519,6
724,2175,6
281,3436,6
763,2153,6
1651,2244,6
7099,7721,6
183,5201,6
1350,3569,6
8836,9537,6
4066,4388,6
4339,5432,6
4059,4399,6
9611,9619,6
95,7872,6
11119,11140,6
4025,4063,6
1678,5055,6
5423,7605,6
1637,9699,6
4202,7560,6
7721,10605,6
10727,10795,6
3065,7846,6
3175,4822,6
2111,3148,6
1739,2610,6
12516,12553,6
6017,6897,6
4412,6049,6
6809,6889,6
5873,7074,6
2446,3650,6
328,334,6
368,733,6
760,797,6
706,740,6
6027,6092,6
2241,2290,6
2243,2299,6
6099,8223,6
1151,1977,6
5634,7661,6
7194,9994,6
10067,13296,6
4572,5374,6
3361,4070,6
4083,5436,6
5066,5096,6
2295,2965,6
230,3149,6
3603,3648,6
1643,1662,6
1042,6293,6
2529,9683,6
1475,8714,6
9810,9859,6
3065,11834,6
4496,12298,6
2554,2655,6
2075,3148,6
750,778,6
4942,6071,6
1884,6049,6
6864,6869,6
6884,6885,6
4627,8037,6
1053,8093,6
1053,8068,6
6100,8037,6
2411,2446,6
1818,4013,6
1818,4309,6
2378,4227,6
14008,14023,6
14082,14094,6
2240,2246,6
8519,8596,6
6104,9478,6
4852,9649,6
8197,11917,6
4827,8373,6
1903,1970,6
733,3476,6
3896,8039,6
42,10205,6
4213,7120,6
10329,12574,6
8368,10095,6
677,680,6
605,680,6
2926,2960,6
1389,3590,6
4293,9977,6
1475,6529,6
4059,4388,6
5490,5498,6
8765,9480,6
7153,7162,6
322,359,6
187,4270,6
1164,7349,6
9252,11483,6
1164,10975,6
624,9532,6
6013,9828,6
1272,5946,6
5962,6160,6
3865,13950,6
293,3123,6
274,601,6
2482,5423,6
5668,9466,6
3741,5546,6
750,786,6
7832,7872,6
4373,6008,6
3120,5798,6
1315,8373,6
6418,8411,6
4983,8007,6
709,724,6
2783,4013,6
1536,1571,6
5612,9049,6
486,6289,6
945,2743,6
7532,8662,6
6116,7007,6
8353,8851,6
1860,8368,6
281,6447,6
4584,7579,6
1064,2489,6
1138,4010,6
7679,10037,6
5439,5458,6
4025,5423,6
928,5478,6
5401,5499,6
130,141,6
174,191,6
3525,3535,6
4911,4947,6
7349,9063,6
5669,11275,6
896,5796,6
2596,5455,6
5055,9752,6
11143,11198,6
11101,11198,6
977,988,6
369,1223,6
7860,7890,6
3741,7643,6
773,786,6
758,1026,6
741,1829,6
7995,10340,6
6817,6870,6
3576,6825,6
2993,5993,6
6872,6897,6
2773,5494,6
4607,6096,6
7047,7088,6
726,737,6
364,1045,6
1001,1031,6
494,3967,6
1012,1084,6
1913,1967,6
1573,9324,6
2153,2186,6
1767,8558,6
1954,1999,6
3518,3565,6
407,930,6
7825,7837,6
2112,2548,6
7721,8057,6
1963,3148,6
2408,4845,6
5482,7039,6
8706,9433,6
7307,7346,6
5737,6813,6
241,2532,6
338,399,6
446,4607,6
1498,2792,6
5505,5579,6
6030,6093,6
10022,10097,6
620,8406,6
4421,4468,6
441,2906,6
6622,7209,6
3992,6027,6
804,848,6
255,3123,6
5546,5668,6
4441,10368,6
2137,3148,6
712,774,6
5481,6075,6
6864,6874,6
3576,4373,6
438,5993,6
6294,8402,6
4711,9445,6
360,704,6
761,768,6
739,768,6
747,758,6
1012,2669,6
407,5995,6
2728,8519,6
3907,8106,6
4827,7369,6
1015,1052,6
3445,9980,6
6051,8591,6
4502,9532,6
736,2489,6
5435,5448,6
2867,5416,6
5468,5500,6
5423,5484,6
9620,9693,6
901,7866,6
3330,6813,6
10022,11280,6
8014,9363,6
528,584,6
3802,3887,6
4552,5455,6
2405,2407,6
2336,4034,6
2932,3547,6
8936,8960,6
3880,8234,6
606,681,6
8270,8280,6
5731,5789,6
4990,6077,6
2717,6063,6
5734,6893,6
6809,6825,6
5401,6100,6
6339,8251,6
5718,5792,6
5718,5775,6
2280,2294,6
2272,2276,6
479,7373,6
1464,2969,6
7956,10559,6
7555,10067,6
2905,7563,6
3295,4593,6
649,1545,6
7793,7798,6
9648,9684,6
5093,10719,6
4451,11276,6
3418,5423,6
1041,2532,6
7162,8299,6
6529,8596,6
7327,8036,6
8326,12555,6
5419,5426,6
5429,5448,6
928,5498,6
5448,5479,6
7363,7381,6
7825,10767,6
10203,11803,6
9351,11926,6
663,4249,6
4827,10015,6
3998,4903,6
167,10900,6
1586,4656,6
1343,6293,6
9660,9686,6
1635,8158,6
4468,7602,6
2776,3735,6
9066,9700,6
7898,9645,6
2841,3028,6
1637,5330,6
148,2841,6
229,1472,6
6622,7718,6
2345,4820,6
2068,9410,6
2154,2162,6
9539,10048,6
7039,7820,6
4316,6855,6
2759,6853,6
2294,6077,6
3576,6016,6
6844,6893,6
4514,7737,6
3255,3357,6
5668,6052,6
761,763,6
709,716,6
4347,4386,6
3223,9068,6
12164,12192,6
1068,1075,6
1767,4404,6
1673,8545,6
716,3421,6
4770,10067,6
2588,10067,6
7120,7141,6
878,4876,6
5304,5375,6
4217,5696,6
3962,4983,6
5486,5490,6
4017,4395,6
5421,5426,6
5464,5500,6
3532,3582,6
11817,11876,6
2778,13251,6
1860,10024,6
5459,9752,6
8165,9828,6
75,3029,6
9282,10900,6
2336,3187,6
10767,10798,6
148,3002,6
2284,3554,6
7439,7495,6
972,1330,6
7721,13272,6
8025,9355,6
802,806,6
274,1581,6
5668,8048,6
313,778,6
309,719,6
5440,6075,6
5708,5792,6
374,381,6
709,739,6
746,761,6
703,729,6
706,724,6
706,755,6
2021,2074,6
10937,11324,6
45,1470,6
14008,14039,6
3078,8519,6
1801,4782,6
11432,11450,6
5314,5966,6
1923,1993,6
910,962,6
1411,10722,6
7661,13564,6
1591,2548,6
5754,11587,6
2101,4344,6
2604,2610,6
343,350,6
4497,10541,6
9537,9575,6
1966,10716,6
8824,9684,6
921,3846,6
5471,5479,6
4011,5435,6
11876,11880,6
1340,2678,6
4249,7872,6
7590,9296,6
8684,9395,6
855,10806,6
5450,5455,6
2478,2500,6
2857,4035,6
3064,4774,6
61,497,6
3187,8260,6
1330,3547,6
10585,13731,6
826,873,6
1269,2667,6
266,1243,6
1917,4058,6
8775,10368,6
1021,1026,6
726,9599,6
5706,5966,6
763,797,6
766,792,6
4903,4917,6
8398,10432,6
751,1056,6
2185,5002,6
2472,7834,6
8024,10465,6
1946,1970,6
13668,13669,6
933,994,6
272,2199,6
6733,13249,6
398,9057,6
529,3275,6
6003,6084,6
281,3418,6
4363,9777,6
4052,4339,6
2851,6030,6
2811,4502,6
5865,5885,6
3171,3442,6
1598,3492,6
625,3590,6
6447,7605,6
625,3169,6
210,2503,6
6317,10460,6
3382,7286,6
1343,2124,6
7866,8158,6
1208,1646,6
2336,5503,6
3002,4774,6
3618,9699,6
10535,10541,6
8936,8956,6
8529,13753,6
3286,5544,6
381,1035,6
1078,5716,6
3093,8209,6
6853,6870,6
1884,6071,6
3120,5761,6
8814,8847,6
5414,6080,6
2939,8093,6
2662,6251,6
3612,3672,6
706,766,6
1031,1056,6
8710,8786,6
2221,2293,6
8257,9058,6
5081,8519,6
9522,9562,6
7951,9992,6
945,2988,6
2495,4778,6
1009,7635,6
11208,11282,6
6084,6805,6
2532,11007,6
1484,5464,6
4011,4309,6
9642,9690,6
3418,7662,6
3947,4900,6
210,1283,6
12539,12582,6
2124,4171,6
1646,7602,6
1646,7662,6
5330,5503,6
3618,5330,6
61,3002,6
10756,10798,6
2231,2945,6
848,888,6
3906,3940,6
4522,5370,6
3153,9098,6
773,1035,6
712,786,6
308,721,6
1208,7868,6
456,501,6
2515,2546,6
6836,6848,6
1884,5481,6
5491,6096,6
4607,6824,6
942,4514,6
5777,5949,6
781,793,6
4321,4340,6
14022,14023,6
2233,2245,6
2504,3196,6
975,1432,6
1818,2969,6
8017,8290,6
4274,8234,6
7194,8057,6
6111,7191,6
4552,5460,6
1563,9600,6
232,659,6
1378,7098,6
1041,2174,6
5431,5435,6
4012,4373,6
2500,3651,6
3322,10310,6
1586,2560,6
1381,2943,6
5509,5566,6
1337,6093,6
8684,9331,6
5748,7881,6
5669,7349,6
2902,11911,6
4914,4988,6
1444,4542,6
9834,10476,6
2776,7039,6
662,3573,6
269,4955,6
10731,10795,6
191,8260,6
806,847,6
274,3104,6
1620,11858,6
2844,11872,6
308,774,6
4316,6096,6
997,6408,6
4942,5491,6
1817,5706,6
8542,8579,6
92,3106,6
5741,5797,6
360,368,6
705,729,6
724,791,6
8703,8710,6
369,4000,6
764,772,6
2857,2867,6
58,2400,6
2245,2299,6
1946,1984,6
1314,1484,6
3508,3611,6
272,603,6
696,3174,6
7661,10205,6
8446,8556,6
6471,9395,6
4010,7579,6
2992,4092,6
5572,9664,6
5387,5636,6
2926,5668,6
1041,8424,6
1064,5696,6
6522,10017,6
4083,5448,6
224,2100,6
2476,4781,6
3896,4716,6
5566,8209,6
5509,7605,6
1733,9050,6
5775,5946,6
2928,2932,6
10605,13272,6
2488,7718,6
2713,2719,6
755,766,6
354,362,6
706,752,6
1219,4438,6
3078,8257,6
2274,3608,6
1942,1986,6
2511,2941,6
1322,1323,6
2869,8988,6
2678,3737,6
7716,7752,6
1563,9862,6
4042,5484,6
5404,5479,6
4399,5416,6
1818,4364,6
1586,1598,6
4945,4988,6
5060,5086,6
58,5733,6
625,7820,6
10037,10058,6
1762,7809,6
4171,6293,6
9610,9660,6
3064,3187,6
5648,5680,6
917,6519,6
1481,1830,6
2231,6560,6
871,4982,6
3889,8025,6
1506,1598,6
8213,8270,6
5668,7243,6
5401,5477,6
782,8838,6
5733,5764,6
759,766,6
791,792,6
368,759,6
7373,8363,6
3439,3451,6
2258,8529,6
4377,4398,6
2221,2284,6
7811,8981,6
1337,6084,6
1057,11099,6
5743,6060,6
2152,2183,6
1970,1984,6
1310,1323,6
1314,2867,6
3410,3421,6
6857,8057,6
3301,3380,6
859,7832,6
10346,10353,6
6548,10037,6
855,1505,6
3709,3794,6
4404,4440,6
1747,9331,6
8684,9369,6
4315,8390,6
2937,7153,6
10503,10594,6
2024,3064,6
2012,8260,6
148,497,6
1321,9057,6
182,8260,6
2130,3161,6
11073,11074,6
8714,10048,6
7866,8289,6
6889,6897,6
1024,2185,6
505,546,6
2243,12244,6
3461,5765,6
5490,5911,6
930,4059,6
760,764,6
1482,4017,6
1034,2556,6
1608,1636,6
2276,2290,6
8658,8685,6
9924,9960,6
1342,7799,6
2183,2197,6
1919,1936,6
1818,2959,6
979,2992,6
3167,3198,6
2515,3760,6
10346,10384,6
9977,10661,6
241,7098,6
7679,10083,6
4042,5468,6
4053,5423,6
4083,4373,6
5432,5435,6
1005,1062,6
4911,4993,6
901,7820,6
1208,3330,6
2479,2489,6
3855,3898,6
4841,9810,6
901,8158,6
8961,8968,6
248,606,6
275,3169,6
5546,8048,6
4287,9557,6
6885,6889,6
2993,5964,6
4969,6016,6
942,9441,6
4627,5590,6
165,173,6
334,364,6
3920,4903,6
1976,4091,6
4749,9441,6
2776,3093,6
2215,2224,6
8197,8614,6
2544,6113,6
13215,13549,6
8749,8782,6
9613,9660,6
12916,12938,6
7364,8784,6
6111,8653,6
1903,1971,6
1783,6317,6
993,2754,6
2541,4541,6
5912,5946,6
9640,9684,6
5917,5997,6
736,3432,6
4200,7859,6
5479,5499,6
7331,7363,6
2272,5841,6
1602,1674,6
1343,5459,6
613,8348,6
1635,3735,6
61,1637,6
904,2927,6
919,1539,6
4552,5546,6
8209,8297,6
2926,7039,6
